ID,code,author,title,subject,publisher,publication Date,format,notes,loaned to,date from,date to
3320,428.64,"Tey,josephine",The Franchise Affair,Fiction,Heinemann,1992,p/b,intermediate graded reader,,,
3321,428.64,Theroux,The Mosquito Coast,Fiction,Penguin,0,p/b,intermediate graded reader,,,
3323,428.64,Wessels et al,Soap Opera - The Reader,Fiction,,0,p/b,intermediate graded reader,,,
3325,428.63,"Bates,h.e.",The Darling Buds of May,Fiction,Penguin,1995,p/b,pre-intermediate graded reader,,,
3326,428.63,Cripwell,The Titanic is Sinking,Fiction,Collins,0,p/b,pre-intermediate graded reader,,,
3328,428.63,Devlin/Emmerlich,Stargate,Fiction,Penguin,0,p/b,pre-intermediate graded reader,,,
3330,428.63,Dillard,The Fugitive,Fiction,Penguin,0,p/b,pre-intermediate graded reader,,,
3331,428.63,"Doyle,sir arthur conan",A Scandal in Bohemia,Fiction,longman,1976,p/b,pre-intermediate graded reader,,,
3333,428.63,"Forster,e.m.",a room with a view,Fiction,Nelson,1995,p/b,pre-intermediate graded reader,,,
3334,428.63,Geldorf,Is That It?,Fiction,Collins,0,p/b,pre-intermediate graded reader,,,
3335,428.63,Groom,Forest Gump,Fiction,,0,p/b,pre-intermediate graded reader,,,
3336,428.63,Hardcastle,Don't Tell  Me What to do,Fiction,Heinemann,0,p/b,pre-intermediate graded reader,,,
3342,428.63,"King,S",The Breathing Method,Fiction,Penguin,0,p/b,pre-intermediate graded reader,,,
3343,428.63,"Marshall,james vance",A River Ran Out Of Eden,Fiction,Heinemann,1995,p/b,pre-intermediate graded reader,,,
3345,428.63,Nation,Tales of Britain,Fiction,penguin,0,p/b,pre-intermediate graded reader,,,
3348,428.63,Parker,A Catskills Eagle,Fiction,Penguin,0,p/b,pre-intermediate graded reader,,,
3349,428.63,Scott-Buscieuch,The Promise,Fiction,Heinemann,0,p/b,pre-intermediate graded reader,,,
3353,428.63,"taylor,theodore",The Weirdo,Fiction,Penguin,1996,p/b,pre-intermediate graded reader,,,
3354,428.63,"Tully,john",The Bridge,Fiction,Nelson,1988,p/b,pre-intermediate graded reader,,,
3357,428.63,Woolf,Mrs Dalloway,Fiction,Penguin,0,p/b,pre-intermediate graded reader,,,
3359,428.65,"Amadi,elechi",The Great ponds,Fiction,Longman,1992,p/b,upper-intermediate graded reader,,,
3362,428.65,Anthology,The Man with the Scar and Others,Fiction,Macmillan,0,p/b,upper-intermediate graded reader,,,
3363,428.65,Asimov,"I,Robot",Fiction,Oxford,1996,p/b,upper-intermediate graded reader/   the three laws of robotics/dr susan calvin/runaround/reason/catch that rabbit/liar/little lost robot/evidence,,,
3364,428.65,"Binchy,maeve",Dublin people,Fiction,Oxford,1996,p/b,upper-intermediate graded reader.flat in ringsend/murmurs in montrose,,,
3366,428.65,"Bronte,emily",Wuthering Heights,Fiction,Nelson,1992,p/b,upper-intermediate graded reader,,,
3369,428.65,Chandler,The Long Goodbye,Fiction,Penguin,0,p/b,upper-intermediate graded reader,,,
3371,428.65,"Dahl,roald",Taste and other tales,Fiction,Heinemann,1996,p/b,upper-intermediate graded reader.a swim/mrs bixby and the colonel's coat/the way up to heaven/the sound machine/the leg of lamb/birth and fate/poison,,,
3372,428.64,"Dexter,colin",The Dead of Jericho,Fiction,Oxford,1991,p/b,upper-intermediate graded reader,,,
3378,428.65,Fitzgerald,Berenice Bobs Her hair and other stories,Fiction,Nelson,1995,p/b,upper-intermediate graded reader,,,
3379,428.65,"Fitzgerald,f.scott",The Cut Glass Bowl,Fiction,Heinemann,1995,p/b,upper-intermediate graded reader.berenice bobs her hair/gretchen's forty winks/magnetism/three hours between planes,,,
3380,428.65,"Francis,dick",The Edge,Fiction,Penguin,1992,p/b,upper-intermediate graded reader,,,
3381,428.65,"grisham,john",the rainmaker,Fiction,penguin,1999,p/b,upper-intermediate graded reader,,,
3383,428.65,Hardy,Best Short Stories,Fiction,,0,p/b,upper-intermediate graded reader,,,
3386,428.65,"Hardy,thomas",The Return of The Native,Fiction,Heinemann,1992,p/b,upper-intermediate graded reader,,,
3387,428.65,Hill (R),Deadheads,Fiction,Oxford,0,p/b,upper-intermediate graded reader,,,
3388,428.65,"Hughes,richard",False Accusation,Fiction,Macmillan,1991,p/b,upper-intermediate graded reader,,,
3389,428.65,"Hurley,patrick",The Greenpeace Effect,Fiction,Macmillan,1991,p/b,upper-intermediate graded reader,,,
3391,428.65,"Jhabvala,ruth prawer",Heat and Dust,Fiction,Oxford,1990,p/b,upper-intermediate graded reader,,,
3392,428.65,"King,stephen",Misery,Fiction,Penguin,1994,p/b,upper-intermediate graded reader,,,
3393,428.65,"King,stephen",The Body,Fiction,Penguin,1994,p/b,upper-intermediate graded reader,,,
3394,428.65,La Plante,Prime Suspect,Fiction,Oxford,0,p/b,upper-intermediate graded reader,,,
3395,428.65,"Lessing,doris",The Grass is Singing,Fiction,Penguin,1992,p/b,upper-intermediate graded reader,,,
3396,428.65,"Maule,david",Appearance and Reality,history/scotland/edinburgh,Macmillan,1991,p/b,upper-intermediate graded reader,,,
3398,428.65,"Paretsky,sara",Deadlock,Fiction,Oxford,1995,p/b,upper-intermediate graded reader,,,
3400,428.65,Steinbeck,the Grapes of Wrath,Fiction,Heinemann,1992,p/b,upper-intermediate graded reader,,,
3401,428.65,Steinbeck,Of Mice and Men,Fiction,Heinemann,1992,p/b,upper-intermediate graded reader,,,
3402,428.65,"Turow,scott",Presumed Innocent,Fiction,penguin,0,p/b,upper-intermediate graded reader,,,
3403,428.65,"Vaughan-Rees,michael",The London Book,travel/britain/london,Heinemann,1991,p/b,upper-intermediate graded reader,,,
3404,428.65,Wain,Strike the Father Dead,Fiction,,0,p/b,upper-intermediate graded reader,,,
3405,428.62,"laidlaw,caroline",animals look!,nature/animal senses,dk,2000,p/b,elementary graded reader,,,
3406,428.62,"potter,mike",twisters!,weather,dk,2000,p/b,elementary graded reader,,,
3410,428.63,"allsop,jake",the penguin book of elementary very short stories,Fiction,penguin,1991,p/b,pre-intermediate graded reader,,,
3411,428.63,"woolard,george",movie magic,Fiction,dk,2000,p/b,pre-intermediate graded reader,,,
3413,822.33,"kiberd,declan",the merchant of venice - york notes,literature/english/drama/elizabethan/shakespeare,longman,1993,p/b,9780582022843,,,
3414,823.912,"doyle conan,sir arthur",the hound of the baskervilles,literature/prose,puffin,1982,p/b,,,,
3418,428.64,"Dickens,charles",a christmas carol,Fiction,Collins,1990,p/b,intermediate graded reader,,,
3421,428.64,"preece,philip",nightmare park,Fiction,evans,2004,p/b,intermediate graded reader,,,
3422,428.64,"belbin,david",shouting at the stars,Fiction,evans,2004,p/b,intermediate graded reader,,,
3423,428.64,"potter,michael",volcanoes,geology,dk,2000,p/b,intermediate graded reader,,,
3424,428.64,"woolard,sarah",moving machines,technology/transport,dk,2000,p/b,intermediate graded reader,,,
3425,428.64,"woolard,sarah",alien invaders,extra terrestrials/aliens/space,dk,2000,p/b,intermediate graded reader,,,
3426,428.64,"woolard,sarah",beastly tales,mysteries/animals,dk,2000,p/b,intermediate graded reader. the loch ness monster/yeti/bigfoot,,,
3428,428.64,"london,jack",the call of the wild,Fiction,evans,2005,p/b,upper-intermediate graded reader,,,
3430,428.65,"verne,jules","20,000 leagues under the sea",Fiction,evans,2005,p/b,upper-intermediate graded reader,,,
3431,428.65,"briley,john",cry freedom,Fiction,oxford,2000,p/b,upper-intermediate graded reader,,,
3432,428.65,"maule,david",shakespeare's theatre,literature/shakespeare,dk,2000,p/b,upper-intermediate graded reader,,,
3433,428.65,alcott.louisa.m,little woman,Fiction,evans,2005,p/b,upper-intermediate graded reader,,,
3434,428.65,"verne,jules",jouney to the centre of the earth,Fiction,evans,2005,p/b,upper-intermediate graded reader,,,
3437,428.65,various,ghost stories,Fiction,oxford,1997,p/b,upper-intermediate graded reader. burrage/stoker/munby/benson/edwards/buchan,,,
3443,004.03,"pyne,sandra/tuck,allene(eds)",oxford dictionary of computing,information technology,oxford,1996,p/b,,,,
3445,YA,"rowling,j.k",harry potter and the goblet of fire,Fiction,bloomsbury,2000,p/b,harry potter:4,,,
3446,YA,"rowling,j.k",harry potter and the half-blood prince,Fiction,bloomsbury,2005,h/b+wrapper,harry potter:6,,,
3447,823.914,"banks,iain",a song of stone,Fiction,abacus,1997,p/b,,,,
3448,YA,"garner,alan",the moon of gomrath,Fiction,lions,1990,p/b,,,,
3449,YA,"crossley-holland,kevin",arthur:the seeing stone,fiction/king arthur,orion,2003,p/b,part 1 of 'arthur' trilogy,,,
3450,510.9,"singh,simon",fermat's last theorem,mathematics/history,fourth estate,1998,p/b,,,,
3451,423,collins cobuild,new students dictionary,language,harper collin,1997,p/b,,,,
3452,822.33,"shakespeare,william",troilus and cressida,literature/english/drama/elizabethan/shakespeare,penguin,1987,p/b,9780140707410,,,
3453,822.33,"shakespeare,william",henry v,literature/english/drama/elizabethan/shakespeare,penguin,1994,p/b,9780140621358,,,
3454,822.33,"shakespeare,william",the winter's tale,literature/english/drama/elizabethan/shakespeare,penguin,1969,p/b,,,,
3455,822.33,"shakespeare,william",pericles,literature/drama,penguin,1996,p/b,,,,
3462,428.64,"stoker,bram",dracula,graded reader,penguin,2000,p/b,intermediate graded reader,,,
3463,914.1,"cavendish,richard",explore britain's coastline,geography/travel/britain,dailt telegraph,1993,p/b,,,,
3464,914.1,"gordon,susan",explore britain's villages,geography/travel/britain,dailt telegraph,1993,p/b,,,,
3466,YA,"gavin,jamila",coram boy,Fiction,egmont,2001,p/b,,,,
3467,YA,"sedgewick,marcus",the book of dead days,Fiction,dolphin,2003,p/b,,,,
3468,YA,"sedgewick,marcus",the dark flight down,Fiction,dolphin,2005,p/b,,,,
3470,812.54,"williams,tennessee",a streetcar named desire and other plays,literature/drama/american/late 20th century,penguin,2000,p/b,edited by e.martin browne. forward by the author to 'sweet bird of youth',,,
3478,ref540.3,"dainteth,john (ed)",oxford dictionary of chemistry,chemistry/dictionaries,oxford,2000,p/b,4th edition,,,
3479,540.3,"dainteth,john (ed)",oxford dictionary of chemistry,chemistry/dictionaries,oxford,2004,p/b,5th edition,,,
3480,gcse530,"booth,graham",gcse physics exam practice,physics,letts,2005,p/b,,,,
3481,gcse530,"booth,graham",gcse physics exam practice,physics,letts,2005,p/b,,,,
3482,gcse530,"parsons,richard (ed)",gcse double science physics,physics,cgp,2006,pamphlet,,,,
3493,574.8,"adds,john/larkcom,erica/miller,ruth",molecules and cells,biology/molecular biology,cambridge,2000,p/b,,,,
3495,574.5,"adds,john.larkcom,erica/miller,ruth",the organism and the environment,biology/ecology,nelson,1997,p/b,,,,
3499,574,"adds,john/larkcom,erica/miller,ruth",systems and their maintenance,biology,nelson,1998,p/b,,,,
3500,574,"adds,john/larkcom,erica/miller,ruth",applied plant and animal biology,biology,nelson,1999,p/b,,,,
3501,575,"adds,john/larkcom,erica/miller,ruth",cell biology and genetics,biology/genetics,nelson,1996,p/b,,,,
3502,574.07,"adds,john/clamp,alan/furness-smith,martin/larkcom,erica/miller,ruth",make the grade A2 biology with human biology,biology/human biology,nelson thorne,2002,p/b,make the grade series,,,
3503,574.07,"adds,john/clamp,alan/furness-smith,martin/larkcom,erica/miller,ruth",make the grade AS biology with human biology,biology/human biology,nelson thornes,2001,p/b,,,,
3504,574.07,anon,AS-level biology edexel - the revision guide,biology,cgp,2003,p/b,,,,
3511,510pure,"sadler,a.j./thorning,d.w.s.",understanding pure mathematics,mathematics,oup,2005,p/b,,,,
3513,510.7,"graham,duncan/graham,christine/wattcombe,alian",A-level mathematics,mathematics,letts,1998,p/b,,,,
3522,530,"duncan,tom",advanced physics,physics,murray,2000,p/b,,,,
3525,574.19,"matthews,harry.r/freedland,richard/miesfield,roger.l",biochemistry a short course,biology/chemistry/biology,wiley-liss,1997,p/b,,,,
3526,574.19,"murray,robert.k/granner,daryl.k/mayes,peter.a/rodwell,victor.w",harper's biochemistry,biology/chemistry/medicine,mcraw hill,2000,p/b,,,,
3527,574.19,"elliott,william.h/elliott,daphne.c",biochemistry and molecular biology,biology,oxford,1997,p/b,,,,
3528,423,"green,jim",english thesaurus for students,language,collin,1999,p/b,,,,
3529,541,"beavon,rod/jarvis,alan","structure,bonding and main group chemistry",chemistry,nelson thornes,2003,p/b,,,,
3531,371.4,"telfer,paul",personal statements,education/careers,iris books,2005,p/b,,,,
3534,796.334,"beckham,david",my side,football/autobiography,collins willow,2003,h/b+wrapper,,,,
3535,759.1oke,anon,georgia o'keefe,art/american painting,grange,20050,h/b,,,,
3537,709.04,"rush,michael",new media in late 20th-century art,art/20th c,thames and hudson,1999,p/b,,,,
3538,575,"jones,steve",almost like a whale,biology/evolution,doubleday,1999,hb+wrapper,,,,
3539,781.65cla,"roberty,mark",eric clapton in his own words,music/rock,,0,,,,,
3540,781.65tim,anon,justin timberlake,music/pop,contender,2006,p/b,,,,
3541,YA,"dahl,roald",charlie and the great glass elevator,Fiction,puffin,1987,p/b,,,,
3542,YA,"dahl,roald",the witches,Fiction,puffin,1998,p/b,,,,
3544,YA,"dahl,roald",the giraffe and the pelly and me,Fiction,puffin,1993,p/b,,,,
3545,YA,"dahl,roald",george's marvellous medicine,Fiction,puffin,1997,p/b,,,,
3546,YA,"dahl,roald",fantastic mr fox,Fiction,puffin,2004,p/b,,,,
3548,YA,"dahl,roald",esio trot,Fiction,puffin,2004,p/b,,,,
3549,YA,"dahl,roald",the twits,Fiction,puffin,2004,p/b,,,,
3550,YA,"dahl,roald",the twits,Fiction,puffin,1982,p/b,,,,
3551,YA,"wilson,jacqueline",glubbslyme,Fiction,corgi,1998,p/b,,,,
3552,150.1,"freud,sigmund",the interpretation of dreams,psychology,penguin,1991,p/b,part 4 collected works,,,
3553,179,"coleman,vernon",animal experiments:simple truths,ethics/animal rights,blue books,,p/b,donation,,,
3554,294.5,"knott,kim",hinduism,religion,oxford,2000,p/b,,,,
3555,794.7,cottingham.clive.jnr,the game of billiards,billiards,barnes and noble,1984,p/b,,,,
3556,796.334,"ward,andrew",football's strangest matches,sport,robson,0,p/b,,,,
3557,823.92,"mitchell,david",cloud atlas,Fiction,sceptre,2004,p/b,,,,
3561,YA,"almond,david",kit's wilderness,Fiction,signature,1999,p/b,,,,
3562,YA,"garner,alan",the stone book quartet,Fiction,harper perenial,2006,p/b,,,,
3563,YA,"garner,alan",the weirdstone of brisingamen,Fiction,collins,2002,p/b,,,,
3564,YA,"crossley-holland,kevin",arthur:at the crossing place,fiction/king arthur,orion,2002,p/b,part 2 in 'arthur' trilogy,,,
3565,YA,"crossley-holland,kevin",arthur:king of the middle march,fiction/king arthur,orion,2003,p/b,part 3 in 'arthur' trilogy,,,
3566,YA,"pilling,ann",black harvest,Fiction,collins,1999,,,,,
3567,YA,"sachar,louis",holes,Fiction,bloomsbury,2000,p/b,,,,
3568,YA,"lewis,c.s.",prince caspian,Fiction,grafton,2002,p/b,narnia:4,,,
3569,YA,"rowling,j.k",harry potter and the philosopher's stone,Fiction,bloomsbury,1997,p/b,harry potter:1,,,
3570,YA,"rowling,j.k",harry potter and the order of the phoenix,Fiction,bloomsbury,2003,h/b+wrapper,harry potter:5,,,
3571,YA,"almond,david",skellig,Fiction,signature,1998,p/b,,,,
3572,ref530.3,"dainteth,john",oxford dictionary of physics,physics/dictionaries,oxford,2003,p/b,fourth edition,,,
3575,595.7,"attenborough,david",life in the undergrowth,biology/zoology/insects,bbc,2005,hb+wrapper,,,,
3576,822.8,"wilde,oscar",the complete works of oscar wilde,literature/drama,midpoint,2001,p/b,large format,,,
3578,914.21,"rennison,nick",the london blue plaque guide,travel/londonsutton,,2000,p/b,,,,
3580,781.65red,"kiedis,anthony/sloman,larry",scar tissue,music/rock/red hot chilli peppers,time/warner,2006,p/b,,,,
3581,822.33,"drakakis,john",york notes on much ado about nothing -,literature/drama,longman,1980,p/b,9780582022881,,,
3582,822.33,"saunders,john",measure for measure - york notes,literature/english/drama/elizabethan/shakespeare,longmans,1980,p/b,9780582022836,,,
3583,822.33,"shakespeare,william",timon of athens,literature/english/drama/elizabethan/shakespeare,penguin,1970,p/b,,,,
3584,822.33,"shakespeare,william",king lear,literature/english/drama/elizabethan/shakespeare,penguin,1994,p/b,978140620658,,,
3585,818bie,"bierce,ambrose",the enlarged devils dictionary,literature/american/miscellaneous,penguin,1983,p/b,,,,
3587,863mar,"marquez,gabriel garcia",in evil hour,spanish literature/prose,penguin,1996,p/b,,,,
3588,863mar,"marquez,gabriel garcia",chronicle of a death foretold,spanish literature/prose,penguin,1996,p/b,,,,
3589,863mar,"marquez,gabriel garcia",the autumn of the patriach,spanish literature/prose,penguin,1996,p/b,,,,
3591,863mar,"marquez,gabriel garcia",leaf storm,spanish literature/prose,penguin,1996,p/b,,,,
3592,863mar,"marquez,gabriel garcia",one hundred years of solitude,spanish literature/prose,penguin,1996,p/b,,,,
3593,863mar,"marquez,gabriel garcia",no one writes to the colonel,spanish literature/prose,penguin,1996,p/b,,,,
3594,863mar,"marquez,gabriel garcia",of love and other demons,spanish literature/prose,penguin,1996,p/b,,,,
3595,863mar,"marquez,gabriel garcia",the story of a shipwrecked sailor,spanish literature/prose,penguin,1996,p/b,,,,
3596,863mar,"marquez,gabriel garcia",strange pilgrims,spanish literature/prose,penguin,1996,p/b,,,,
3597,823.912,"masefield,john",jim davis,literature/english/fiction,wells gardner,0,hb,,,,
3598,780.3,various,the new musical companion,music,gollancz,1957,h/b,"edited by bacharach,a.l.",,,
3599,780.3,"dunstan,ralph",a cyclopaedic dictionary of music,music/dictionaries,curwen,1919,h/b,,,,
3600,100,"law,stephen",the philosophy files,philosophy,orion,2002,p/b,,,,
3601,100,"law,stephen",the philosophy gym,philosophy,review,2003,p/b,,,,
3602,100,"harrison-barbet,anthony",mastering philosophy,philosophy,palgrave,2001,p/b,,,,
3604,100,"warburton,nigel",philosophy the basics,philosophy,routledge,2006,p/b,,,,
3608,822.33,"shakespeare,william",an oxford anthology of shakespeare,literature/english/drama/shakespeare,guild,1988,h/b+wrapper,,,,
3609,GF,"o'brian,patrick",master & commander,Fiction,harper collins,2002,p/b,,,,
3610,823.914,"carter,angela",the bloody chamber and other stories,literature/prose/short stories,penguin,1981,p/b,,,,
3611,823.914,"carter,angela",wise children,literature/prose,vintage,1992,p/b,,,,
3612,823.914,"winterson,jeanette",oranges are not the only fruit,literature/prose,vintage,1991,p/b,,,,
3613,941.1,"glover,janet.r.",the story of scotland,history/scotland,faber,1966,p/b,,,,
3614,390,"hockwood,frederick.w.","inns,ales and drinking customs of old england",customs/england/history,bracken,1987,p/b,,,,
3620,567,"swinton,w.e.",dinosaurs,dinosaurs/paleontology,british museum,1967,pamphlet,,,,
3621,567,"norman,david",the age of the dinosaurs,dinosaurs,wayland,1985,h/b,,,,
3622,567,"geis,darlene",the how and why book of dinosaurs,dinosaurs/paleontology,transworld,1970,pamphlet,,,,
3624,551.1,anon,the story of the earth,geology,hmso,1977,,,,,
3627,gcse540,"harwood,richard",chemistry,chemistry,cambridge,2003,p/b,,,,
3628,914.26,"ferguson,douglas/haycraft,dona/segal,nick",cambridge,travel/britain,covent garden press,1987,h/b+wrapper,,,,
